Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_score,segment
451,1,295.83,1,1,2,11,Disinterested
21,2,470.76000000000005,5,2,2,52,Loyal
665,1,272.96,1,1,1,11,Disinterested
19,13,2856.9,5,5,4,55,Devoted
452,1,426.53000000000003,1,1,2,11,Disinterested
25,12,3041.6000000000004,4,5,5,45,Loyal
390,1,418.04999999999995,2,1,2,21,Disinterested
4,5,1127.05,5,4,3,54,Devoted
305,2,1017.32,2,2,3,22,Disinterested
19,18,5902.83,5,5,5,55,Devoted
458,5,1810.27,1,4,4,14,Unengaged
368,3,680.62,2,3,3,23,Unengaged
41,7,3442.15,4,4,5,44,Loyal
86,1,371.01,3,1,2,31,Infrequent
167,6,1746.6399999999999,3,4,4,34,Loyal
19,2,1054.73,5,2,3,52,Loyal
79,3,3279.42,3,3,5,33,Need_attention
604,1,329.21999999999997,1,1,2,11,Disinterested
90,7,6593.679999999999,3,4,5,34,Loyal
26,21,9362.77,4,5,5,45,Loyal
607,1,324.51,1,1,2,11,Disinterested
24,8,3155.0699999999997,4,4,5,44,Loyal
4,30,8636.619999999999,5,5,5,55,Devoted
125,7,2715.2799999999997,3,4,4,34,Loyal
32,2,354.42,4,2,2,42,Loyal
14,8,1568.65,5,4,4,54,Devoted
21,3,770.09,5,3,3,53,Loyal
377,2,372.51,2,2,2,22,Disinterested
46,7,2010.0500000000002,4,4,4,44,Loyal
536,1,150.55,1,1,1,11,Disinterested
5,3,896.5999999999999,5,3,3,53,Loyal
10,7,2797.57,5,4,4,54,Devoted
56,3,1202.18,4,3,3,43,Loyal
416,1,696.19,1,1,3,11,Disinterested
90,7,1423.65,3,4,4,34,Loyal
38,16,8308.34,4,5,5,45,Loyal
737,1,20.4,1,1,1,11,Disinterested
4,3,12393.699999999999,5,3,5,53,Loyal
383,1,583.39,2,1,2,21,Disinterested
627,1,169.20999999999998,1,1,1,11,Disinterested
31,10,5613.83,4,5,5,45,Loyal
476,5,2146.39,1,4,4,14,Unengaged
14,10,2436.2200000000003,5,5,4,55,Devoted
213,2,347.17,2,2,2,22,Disinterested
49,7,3075.14,4,4,5,44,Loyal
25,15,5384.13,4,5,5,45,Loyal
24,4,992.71,4,4,3,44,Loyal
247,11,1724.06,2,5,4,25,Occasional
10,29,5642.51,5,5,5,55,Devoted
37,5,2989.79,4,4,5,44,Loyal
5,84,56384.44,5,5,5,55,Devoted
39,5,1130.27,4,4,3,44,Loyal
5,3,705.39,5,3,3,53,Loyal
5,11,2190.17,5,5,4,55,Devoted
49,5,1553.8300000000002,4,4,4,44,Loyal
41,4,698.13,4,4,3,44,Loyal
48,27,17465.85,4,5,5,45,Loyal
18,3,851.01,5,3,3,53,Loyal
397,2,532.25,2,2,2,22,Disinterested
262,1,628.2800000000002,2,1,3,21,Disinterested
48,3,719.81,4,3,3,43,Loyal
14,3,484.20000000000005,5,3,2,53,Loyal
31,1,439.65999999999997,4,1,2,41,Committed
45,1,236.09,4,1,1,41,Committed
93,15,2048.36,3,5,4,35,Loyal
597,1,82.2,1,1,1,11,Disinterested
40,107,117937.62,4,5,5,45,Loyal
311,1,331.24,2,1,2,21,Disinterested
94,2,548.94,3,2,2,32,Infrequent
458,6,1970.45,1,4,4,14,Unengaged
7,27,10680.490000000002,5,5,5,55,Devoted
198,6,928.7199999999999,2,4,3,24,Unengaged
562,1,217.73000000000002,1,1,1,11,Disinterested
89,4,2556.84,3,4,4,34,Loyal
271,5,1509.3400000000001,2,4,4,24,Unengaged
9,3,471.78,5,3,2,53,Loyal
425,2,456.4,1,2,2,12,Disinterested
67,7,2416.8999999999996,3,4,4,34,Loyal
32,3,3166.4,4,3,5,43,Loyal
24,8,2265.12,4,4,4,44,Loyal
39,8,1856.59,4,4,4,44,Loyal
437,1,340.84,1,1,2,11,Disinterested
121,8,3434.9300000000003,3,4,5,34,Loyal
564,1,235.78000000000003,1,1,1,11,Disinterested
684,1,107.14,1,1,1,11,Disinterested
375,4,818.79,2,4,3,24,Unengaged
42,6,1899.6800000000003,4,4,4,44,Loyal
175,3,300.7,3,3,2,33,Need_attention
683,1,188.44,1,1,1,11,Disinterested
56,1,362.05999999999995,4,1,2,41,Committed
34,6,3634.84,4,4,5,44,Loyal
147,4,2111.88,3,4,4,34,Loyal
222,1,134.8,2,1,1,21,Disinterested
47,1,664.85,4,1,3,41,Committed
18,10,3854.85,5,5,5,55,Devoted
408,1,62.7,2,1,1,21,Disinterested
67,12,3099.5200000000004,3,5,5,35,Loyal
402,3,541.95,2,3,2,23,Unengaged
433,1,89.65,1,1,1,11,Disinterested
11,8,2863.4500000000003,5,5,4,55,Devoted
262,1,335.32000000000005,2,1,2,21,Disinterested
727,1,111.0,1,1,1,11,Disinterested
367,8,2020.43,2,5,4,25,Occasional
18,5,1521.8700000000003,5,4,4,54,Devoted
564,3,3395.29,1,3,5,13,Unengaged
595,1,122.92999999999999,1,1,1,11,Disinterested
419,1,457.7,1,1,2,11,Disinterested
24,2,852.15,4,2,3,42,Loyal
46,4,1076.8,4,4,3,44,Loyal
290,4,4328.89,2,4,5,24,Unengaged
299,1,122.39999999999999,2,1,1,21,Disinterested
392,1,265.25,2,1,1,21,Disinterested
504,2,736.9300000000001,1,2,3,12,Disinterested
5,10,2234.73,5,5,4,55,Devoted
627,1,2300.4,1,1,4,11,Disinterested
285,2,362.99,2,2,2,22,Disinterested
18,3,1352.0000000000002,5,3,4,53,Loyal
83,4,602.56,3,4,2,34,Loyal
58,8,4302.58,4,5,5,45,Loyal
672,1,106.75,1,1,1,11,Disinterested
102,4,2351.4200000000005,3,4,4,34,Loyal
301,1,436.18,2,1,2,21,Disinterested
25,12,2343.5299999999997,4,5,4,45,Loyal
61,10,2687.73,3,5,4,35,Loyal
391,5,1739.9199999999998,2,4,4,24,Unengaged
577,2,1437.43,1,2,4,12,Disinterested
388,2,271.44,2,2,1,22,Disinterested
626,1,205.91000000000003,1,1,1,11,Disinterested
156,2,315.06,3,2,2,32,Infrequent
116,6,1587.9399999999998,3,4,4,34,Loyal
108,1,17.0,3,1,1,31,Infrequent
13,11,3695.5599999999995,5,5,5,55,Devoted
458,1,447.05000000000007,1,1,2,11,Disinterested
266,4,1584.97,2,4,4,24,Unengaged
242,1,185.05,2,1,1,21,Disinterested
89,14,4017.5,3,5,5,35,Loyal
52,7,1573.1999999999996,4,4,4,44,Loyal
464,1,582.64,1,1,2,11,Disinterested
72,4,3229.16,3,4,5,34,Loyal
44,3,1842.14,4,3,4,43,Loyal
9,22,6191.710000000001,5,5,5,55,Devoted
63,9,2778.6099999999997,3,5,4,35,Loyal
250,5,2386.19,2,4,4,24,Unengaged
67,1,108.38,3,1,1,31,Infrequent
19,7,3204.16,5,4,5,54,Devoted
86,4,2235.92,3,4,4,34,Loyal
220,3,939.48,2,3,3,23,Unengaged
47,4,1819.2700000000002,4,4,4,44,Loyal
430,1,562.48,1,1,2,11,Disinterested
145,4,195.74,3,4,1,34,Loyal
185,1,161.38,3,1,1,31,Infrequent
172,1,135.75000000000003,3,1,1,31,Infrequent
11,12,2575.1400000000003,5,5,4,55,Devoted
213,1,612.7800000000001,2,1,3,21,Disinterested
191,3,654.3999999999999,3,3,3,33,Need_attention
654,1,4376.249999999999,1,1,5,11,Disinterested
10,8,1720.8100000000002,5,5,4,55,Devoted
61,6,3056.9099999999994,3,4,5,34,Loyal
59,5,1477.0899999999997,4,4,4,44,Loyal
75,6,895.62,3,4,3,34,Loyal
53,1,307.78000000000003,4,1,2,41,Committed
319,4,1772.49,2,4,4,24,Unengaged
369,14,4298.3,2,5,5,25,Occasional
31,15,14646.8,4,5,5,45,Loyal
41,2,801.31,4,2,3,42,Loyal
19,11,3801.05,5,5,5,55,Devoted
409,3,1396.05,2,3,4,23,Unengaged
424,4,987.48,1,4,3,14,Unengaged
53,12,9957.419999999998,4,5,5,45,Loyal
546,2,664.1999999999999,1,2,3,12,Disinterested
5,56,22992.260000000002,5,5,5,55,Devoted
23,5,2145.34,4,4,4,44,Loyal
264,2,819.4499999999999,2,2,3,22,Disinterested
61,4,946.8000000000001,3,4,3,34,Loyal
682,1,422.70000000000005,1,1,2,11,Disinterested
380,3,910.35,2,3,3,23,Unengaged
20,5,1111.15,5,4,3,54,Devoted
67,3,1433.46,3,3,4,33,Need_attention
90,2,955.94,3,2,3,32,Infrequent
251,1,535.3399999999999,2,1,2,21,Disinterested
5,12,4555.08,5,5,5,55,Devoted
248,1,175.2,2,1,1,21,Disinterested
10,19,6805.4400000000005,5,5,5,55,Devoted
159,4,946.38,3,4,3,34,Loyal
135,5,2398.91,3,4,4,34,Loyal
298,2,386.62,2,2,2,22,Disinterested
6,3,422.22,5,3,2,53,Loyal
44,10,4002.1699999999996,4,5,5,45,Loyal
270,1,1829.0399999999997,2,1,4,21,Disinterested
51,11,5133.49,4,5,5,45,Loyal
383,5,796.9,2,4,3,24,Unengaged
10,20,6218.18,5,5,5,55,Devoted
17,3,656.6899999999999,5,3,3,53,Loyal
524,9,628.32,1,5,3,15,Occasional
283,4,1232.79,2,4,4,24,Unengaged
67,2,1025.44,3,2,3,32,Infrequent
3,43,12667.6,5,5,5,55,Devoted
254,1,37.4,2,1,1,21,Disinterested
234,6,2407.98,2,4,4,24,Unengaged
19,3,822.48,5,3,3,53,Loyal
507,1,79.9,1,1,1,11,Disinterested
430,2,435.8300000000001,1,2,2,12,Disinterested
416,5,1386.1199999999997,1,4,4,14,Unengaged
12,66,10360.67,5,5,5,55,Devoted
10,4,1822.9700000000003,5,4,4,54,Devoted
52,20,6868.999999999999,4,5,5,45,Loyal
61,1,73.2,3,1,1,31,Infrequent
97,8,1884.5500000000002,3,5,4,35,Loyal
17,6,1418.32,5,4,4,54,Devoted
128,7,2246.75,3,4,4,34,Loyal
96,7,1836.44,3,4,4,34,Loyal
423,4,2052.69,1,4,4,14,Unengaged
52,8,2247.3100000000004,4,5,4,45,Loyal
140,2,612.5999999999999,3,2,3,32,Infrequent
62,1,215.83,3,1,1,31,Infrequent
102,13,16249.869999999999,3,5,5,35,Loyal
75,1,305.5400000000001,3,1,2,31,Infrequent
74,9,9971.650000000001,3,5,5,35,Loyal
69,4,1077.81,3,4,3,34,Loyal
66,6,1158.79,3,4,3,34,Loyal
18,3,644.72,5,3,3,53,Loyal
24,26,8718.43,4,5,5,45,Loyal
33,15,6911.4400000000005,4,5,5,45,Loyal
46,5,1087.6599999999999,4,4,3,44,Loyal
17,2,215.47999999999996,5,2,1,52,Loyal
42,8,2723.5499999999993,4,5,4,45,Loyal
4,24,15688.02,5,5,5,55,Devoted
737,1,351.3,1,1,2,11,Disinterested
238,2,630.4300000000002,2,2,3,22,Disinterested
377,1,308.59999999999997,2,1,2,21,Disinterested
725,1,323.25,1,1,2,11,Disinterested
490,1,93.3,1,1,1,11,Disinterested
471,9,2016.71,1,5,4,15,Occasional
77,2,1030.041,3,2,3,32,Infrequent
394,7,942.75,2,4,3,24,Unengaged
6,12,5643.45,5,5,5,55,Devoted
5,5,2112.1200000000003,5,4,4,54,Devoted
362,9,2501.9900000000002,2,5,4,25,Occasional
60,6,943.84,4,4,3,44,Loyal
25,3,944.2400000000001,4,3,3,43,Loyal
32,7,1830.61,4,4,4,44,Loyal
56,13,2602.3199999999997,4,5,4,45,Loyal
27,1,394.38,4,1,2,41,Committed
46,10,3440.45,4,5,5,45,Loyal
90,9,4146.780000000001,3,5,5,35,Loyal
3,35,33750.97,5,5,5,55,Devoted
90,3,1090.5899999999997,3,3,3,33,Need_attention
21,4,1293.7100000000003,5,4,4,54,Devoted
80,1,159.0,3,1,1,31,Infrequent
172,4,2038.25,3,4,4,34,Loyal
82,1,242.35000000000002,3,1,1,31,Infrequent
269,1,914.9299999999998,2,1,3,21,Disinterested
237,2,304.25000000000006,2,2,2,22,Disinterested
31,13,3968.6700000000005,4,5,5,45,Loyal
502,1,40.8,1,1,1,11,Disinterested
38,9,2068.77,4,5,4,45,Loyal
320,2,1345.2200000000003,2,2,4,22,Disinterested
376,2,1102.3500000000001,2,2,3,22,Disinterested
59,5,1616.5400000000002,4,4,4,44,Loyal
46,15,2867.4100000000003,4,5,4,45,Loyal
205,5,672.17,2,4,3,24,Unengaged
227,3,1027.22,2,3,3,23,Unengaged
387,3,890.8099999999998,2,3,3,23,Unengaged
89,6,2867.86,3,4,4,34,Loyal
191,2,542.03,3,2,2,32,Infrequent
381,4,1078.22,2,4,3,24,Unengaged
45,7,2712.9700000000003,4,4,4,44,Loyal
73,9,1818.3100000000002,3,5,4,35,Loyal
478,3,333.18,1,3,2,13,Unengaged
42,9,2053.7100000000005,4,5,4,45,Loyal
80,1,432.19999999999993,3,1,2,31,Infrequent
439,1,136.65,1,1,1,11,Disinterested
424,1,63.66,1,1,1,11,Disinterested
58,6,1492.2,4,4,4,44,Loyal
26,2,3718.8,4,2,5,42,Loyal
11,16,4051.66,5,5,5,55,Devoted
10,14,7474.4,5,5,5,55,Devoted
35,2,409.1,4,2,2,42,Loyal
213,2,1522.75,2,2,4,22,Disinterested
25,3,1413.66,4,3,4,43,Loyal
461,2,827.25,1,2,3,12,Disinterested
172,1,114.56,3,1,1,31,Infrequent
63,1,152.94,3,1,1,31,Infrequent
54,5,1800.0700000000002,4,4,4,44,Loyal
263,3,565.24,2,3,2,23,Unengaged
514,1,128.31,1,1,1,11,Disinterested
384,1,295.09000000000003,2,1,2,21,Disinterested
68,7,7310.150000000001,3,4,5,34,Loyal
380,3,985.14,2,3,3,23,Unengaged
18,15,4532.55,5,5,5,55,Devoted
268,3,1629.37,2,3,4,23,Unengaged
178,1,46.95,3,1,1,31,Infrequent
47,15,11942.52,4,5,5,45,Loyal
412,3,361.94,2,3,2,23,Unengaged
52,1,1035.45,4,1,3,41,Committed
19,6,1059.4500000000003,5,4,3,54,Devoted
380,1,755.1500000000002,2,1,3,21,Disinterested
425,1,351.01,1,1,2,11,Disinterested
440,2,837.5300000000001,1,2,3,12,Disinterested
11,12,6935.17,5,5,5,55,Devoted
75,14,1757.9500000000005,3,5,4,35,Loyal
593,1,186.65999999999997,1,1,1,11,Disinterested
73,2,667.6500000000001,3,2,3,32,Infrequent
439,1,717.57,1,1,3,11,Disinterested
355,1,1141.2399999999996,2,1,3,21,Disinterested
4,10,3463.02,5,5,5,55,Devoted
118,1,411.7,3,1,2,31,Infrequent
650,2,336.03999999999996,1,2,2,12,Disinterested
375,1,370.34999999999997,2,1,2,21,Disinterested
198,3,2151.11,2,3,4,23,Unengaged
178,3,2629.3900000000003,3,3,4,33,Need_attention
735,1,188.68999999999997,1,1,1,11,Disinterested
102,3,1117.8400000000004,3,3,3,33,Need_attention
23,9,5705.08,4,5,5,45,Loyal
727,1,238.05,1,1,1,11,Disinterested
74,3,3424.0200000000004,3,3,5,33,Need_attention
341,3,1307.5800000000002,2,3,4,23,Unengaged
7,8,4403.82,5,5,5,55,Devoted
33,3,1029.77,4,3,3,43,Loyal
648,1,176.89999999999998,1,1,1,11,Disinterested
479,2,328.95,1,2,2,12,Disinterested
171,5,1006.98,3,4,3,34,Loyal
472,1,129.85000000000002,1,1,1,11,Disinterested
464,1,136.31,1,1,1,11,Disinterested
466,4,2069.3,1,4,4,14,Unengaged
684,1,117.72,1,1,1,11,Disinterested
123,5,1253.76,3,4,4,34,Loyal
23,15,4279.200000000001,4,5,5,45,Loyal
478,1,126.05000000000001,1,1,1,11,Disinterested
11,4,1328.5500000000004,5,4,4,54,Devoted
628,4,1313.67,1,4,4,14,Unengaged
270,1,301.90000000000003,2,1,2,21,Disinterested
24,7,1085.7,4,4,3,44,Loyal
479,1,193.64999999999998,1,1,1,11,Disinterested
432,3,1392.4300000000003,1,3,4,13,Unengaged
738,1,107.33,1,1,1,11,Disinterested
128,1,233.22,3,1,1,31,Infrequent
27,7,7928.2699999999995,4,4,5,44,Loyal
696,1,381.66,1,1,2,11,Disinterested
140,1,361.21999999999986,3,1,2,31,Infrequent
215,7,1124.72,2,4,3,24,Unengaged
431,3,1194.92,1,3,3,13,Unengaged
39,7,5120.0,4,4,5,44,Loyal
108,2,706.57,3,2,3,32,Infrequent
416,2,460.08,1,2,2,12,Disinterested
19,2,616.26,5,2,3,52,Loyal
434,1,171.14999999999998,1,1,1,11,Disinterested
5,2,274.15000000000003,5,2,1,52,Loyal
391,3,1491.4000000000003,2,3,4,23,Unengaged
332,2,402.71000000000004,2,2,2,22,Disinterested
66,13,5744.91,3,5,5,35,Loyal
121,5,2192.51,3,4,4,34,Loyal
37,1,328.15,4,1,2,41,Committed
219,1,404.40000000000003,2,1,2,21,Disinterested
174,6,5628.99,3,4,5,34,Loyal
74,7,604.5500000000001,3,4,2,34,Loyal
3,2,326.74999999999994,5,2,2,52,Loyal
198,2,353.66,2,2,2,22,Disinterested
130,3,428.67999999999995,3,3,2,33,Need_attention
48,12,3597.5,4,5,5,45,Loyal
7,24,4826.99,5,5,5,55,Devoted
16,16,10195.740000000002,5,5,5,55,Devoted
565,1,310.83,1,1,2,11,Disinterested
429,4,1703.0700000000002,1,4,4,14,Unengaged
19,7,634.33,5,4,3,54,Devoted
434,6,2037.7000000000003,1,4,4,14,Unengaged
30,11,2010.4099999999999,4,5,4,45,Loyal
9,22,26626.8,5,5,5,55,Devoted
494,1,277.47999999999996,1,1,1,11,Disinterested
553,7,2774.0000000000005,1,4,4,14,Unengaged
422,4,3517.6899999999996,1,4,5,14,Unengaged
38,1,151.05,4,1,1,41,Committed
159,1,214.8,3,1,1,31,Infrequent
286,1,109.95000000000002,2,1,1,21,Disinterested
109,3,1526.06,3,3,4,33,Need_attention
26,7,3850.79,4,4,5,44,Loyal
77,4,322.41,3,4,2,34,Loyal
18,3,687.0699999999999,5,3,3,53,Loyal
160,4,842.4200000000002,3,4,3,34,Loyal
46,2,1198.74,4,2,3,42,Loyal
387,1,224.51000000000008,2,1,1,21,Disinterested
13,11,3509.4100000000003,5,5,5,55,Devoted
34,8,1798.2199999999998,4,5,4,45,Loyal
292,1,53.5,2,1,1,21,Disinterested
23,9,2253.89,4,5,4,45,Loyal
334,13,3330.03,2,5,5,25,Occasional
19,2,494.44,5,2,2,52,Loyal
5,38,9795.460000000001,5,5,5,55,Devoted
65,5,1129.51,3,4,3,34,Loyal
377,1,416.35,2,1,2,21,Disinterested
199,6,415.87,2,4,2,24,Unengaged
35,4,868.37,4,4,3,44,Loyal
3,5,2919.6500000000005,5,4,5,54,Devoted
9,16,2697.750000000001,5,5,4,55,Devoted
6,6,3512.53,5,4,5,54,Devoted
11,4,896.6600000000001,5,4,3,54,Devoted
34,6,946.94,4,4,3,44,Loyal
55,1,109.36000000000001,4,1,1,41,Committed
13,2,707.04,5,2,3,52,Loyal
19,15,3167.3399999999992,5,5,5,55,Devoted
20,4,1548.1299999999999,5,4,4,54,Devoted
39,3,1362.3999999999996,4,3,4,43,Loyal
4,3,640.21,5,3,3,53,Loyal
20,7,2664.81,5,4,4,54,Devoted
84,4,1320.56,3,4,4,34,Loyal
450,1,157.20000000000002,1,1,1,11,Disinterested
35,5,1328.61,4,4,4,44,Loyal
384,2,309.49,2,2,2,22,Disinterested
68,5,1771.45,3,4,4,34,Loyal
472,2,104.0,1,2,1,12,Disinterested
10,2,987.01,5,2,3,52,Loyal
269,2,1308.48,2,2,4,22,Disinterested
249,3,362.9500000000001,2,3,2,23,Unengaged
6,4,2157.4000000000005,5,4,4,54,Devoted
63,1,1780.5900000000001,3,1,4,31,Infrequent
397,2,258.7,2,2,1,22,Disinterested
410,2,353.1,2,2,2,22,Disinterested
76,7,2974.84,3,4,5,34,Loyal
91,4,1358.95,3,4,4,34,Loyal
62,5,884.44,3,4,3,34,Loyal
30,3,1102.59,4,3,3,43,Loyal
324,5,918.55,2,4,3,24,Unengaged
655,1,186.05,1,1,1,11,Disinterested
55,4,1382.0699999999997,4,4,4,44,Loyal
538,3,467.50000000000006,1,3,2,13,Unengaged
402,4,1103.61,2,4,3,24,Unengaged
271,3,763.05,2,3,3,23,Unengaged
4,23,5376.86,5,5,5,55,Devoted
58,5,1555.3400000000001,4,4,4,44,Loyal
62,14,3537.8500000000004,3,5,5,35,Loyal
478,1,137.8,1,1,1,11,Disinterested
630,1,127.88,1,1,1,11,Disinterested
156,2,1705.8,3,2,4,32,Infrequent
21,3,641.8199999999999,5,3,3,53,Loyal
96,9,3159.44,3,5,5,35,Loyal
3,23,6849.15,5,5,5,55,Devoted
266,2,311.90000000000003,2,2,2,22,Disinterested
314,1,177.5,2,1,1,21,Disinterested
72,1,443.05000000000007,3,1,2,31,Infrequent
304,2,167.25,2,2,1,22,Disinterested
20,3,552.6800000000001,5,3,2,53,Loyal
14,14,2821.6499999999996,5,5,4,55,Devoted
593,1,231.92999999999998,1,1,1,11,Disinterested
38,12,5709.04,4,5,5,45,Loyal
736,1,130.32,1,1,1,11,Disinterested
21,4,784.5899999999999,5,4,3,54,Devoted
55,5,647.23,4,4,3,44,Loyal
58,2,528.98,4,2,2,42,Loyal
23,5,559.71,4,4,2,44,Loyal
46,3,719.44,4,3,3,43,Loyal
28,9,2972.88,4,5,5,45,Loyal
494,1,35.7,1,1,1,11,Disinterested
46,5,1101.94,4,4,3,44,Loyal
114,8,1487.42,3,5,4,35,Loyal
398,1,75.0,2,1,1,21,Disinterested
378,3,526.27,2,3,2,23,Unengaged
19,109,61983.270000000004,5,5,5,55,Devoted
26,1,346.12,4,1,2,41,Committed
193,2,443.06,2,2,2,22,Disinterested
304,1,302.69999999999993,2,1,2,21,Disinterested
4,10,1908.25,5,5,4,55,Devoted
265,2,241.06,2,2,1,22,Disinterested
415,3,660.28,1,3,3,13,Unengaged
108,1,284.55,3,1,1,31,Infrequent
59,7,1117.94,4,4,3,44,Loyal
215,3,642.81,2,3,3,23,Unengaged
66,1,287.4,3,1,2,31,Infrequent
30,2,384.52,4,2,2,42,Loyal
31,12,2741.74,4,5,4,45,Loyal
514,3,1011.57,1,3,3,13,Unengaged
670,3,329.34,1,3,2,13,Unengaged
383,2,301.24999999999994,2,2,2,22,Disinterested
7,5,798.35,5,4,3,54,Devoted
724,1,310.7,1,1,2,11,Disinterested
9,6,3856.97,5,4,5,54,Devoted
69,5,1034.4299999999998,3,4,3,34,Loyal
3,5,899.47,5,4,3,54,Devoted
522,1,162.24,1,1,1,11,Disinterested
48,17,3656.58,4,5,5,45,Loyal
35,4,602.73,4,4,2,44,Loyal
2,2,168472.5,5,2,5,52,Loyal
137,3,775.1400000000001,3,3,3,33,Need_attention
200,2,367.87,2,2,2,22,Disinterested
199,2,707.69,2,2,3,22,Disinterested
151,3,1505.7299999999998,3,3,4,33,Need_attention
89,3,1013.15,3,3,3,33,Need_attention
632,2,332.17,1,2,2,12,Disinterested
532,2,251.70999999999998,1,2,1,12,Disinterested
46,4,30.950000000000003,4,4,1,44,Loyal
65,11,4003.0699999999997,3,5,5,35,Loyal
101,13,6075.51,3,5,5,35,Loyal
220,1,208.35999999999999,2,1,1,21,Disinterested
4,30,5715.34,5,5,5,55,Devoted
731,1,71.78999999999999,1,1,1,11,Disinterested
30,3,814.72,4,3,3,43,Loyal
179,3,1615.22,3,3,4,33,Need_attention
75,3,136.0,3,3,1,33,Need_attention
23,4,1422.4,4,4,4,44,Loyal
21,3,1314.6800000000003,5,3,4,53,Loyal
422,2,746.24,1,2,3,12,Disinterested
35,15,3838.59,4,5,5,45,Loyal
510,7,2869.16,1,4,4,14,Unengaged
76,3,787.52,3,3,3,33,Need_attention
25,5,828.9100000000001,4,4,3,44,Loyal
53,11,2458.6000000000004,4,5,4,45,Loyal
276,4,1189.9800000000002,2,4,3,24,Unengaged
436,2,789.5999999999998,1,2,3,12,Disinterested
166,4,470.83000000000004,3,4,2,34,Loyal
9,7,1871.5000000000002,5,4,4,54,Devoted
90,4,544.3,3,4,2,34,Loyal
433,1,350.35,1,1,2,11,Disinterested
65,11,4094.3700000000003,3,5,5,35,Loyal
27,3,331.0,4,3,2,43,Loyal
12,2,300.83,5,2,2,52,Loyal
77,1,769.29,3,1,3,31,Infrequent
684,1,453.38,1,1,2,11,Disinterested
17,1,220.62,5,1,1,51,New
194,1,139.35,2,1,1,21,Disinterested
175,2,404.30000000000007,3,2,2,32,Infrequent
79,5,2294.68,3,4,4,34,Loyal
539,1,134.36,1,1,1,11,Disinterested
579,2,209.4,1,2,1,12,Disinterested
35,3,498.79999999999995,4,3,2,43,Loyal
382,2,303.70000000000005,2,2,2,22,Disinterested
438,1,205.41000000000003,1,1,1,11,Disinterested
48,2,1533.16,4,2,4,42,Loyal
542,1,385.56,1,1,2,11,Disinterested
81,7,2132.0900000000006,3,4,4,34,Loyal
298,1,826.5299999999999,2,1,3,21,Disinterested
5,3,684.4100000000001,5,3,3,53,Loyal
10,6,2330.77,5,4,4,54,Devoted
51,23,6695.28,4,5,5,45,Loyal
163,2,100.97000000000001,3,2,1,32,Infrequent
362,8,2578.34,2,5,4,25,Occasional
6,9,843.9100000000001,5,5,3,55,Devoted
385,1,1237.23,2,1,4,21,Disinterested
622,2,266.5,1,2,1,12,Disinterested
108,11,3614.34,3,5,5,35,Loyal
27,1,484.38,4,1,2,41,Committed
33,1,777.6,4,1,3,41,Committed
21,2,90.30000000000001,5,2,1,52,Loyal
574,1,152.76000000000002,1,1,1,11,Disinterested
632,1,248.79999999999998,1,1,1,11,Disinterested
298,1,363.70000000000005,2,1,2,21,Disinterested
374,6,1851.8999999999999,2,4,4,24,Unengaged
23,6,1819.02,4,4,4,44,Loyal
6,4,874.5899999999999,5,4,3,54,Devoted
54,10,3216.3,4,5,5,45,Loyal
32,1,101.7,4,1,1,41,Committed
279,1,162.70000000000005,2,1,1,21,Disinterested
63,4,959.37,3,4,3,34,Loyal
27,4,452.56,4,4,2,44,Loyal
188,6,2156.86,3,4,4,34,Loyal
417,3,1148.0100000000002,1,3,3,13,Unengaged
437,2,433.35999999999996,1,2,2,12,Disinterested
3,28,11916.330000000002,5,5,5,55,Devoted
448,2,308.14000000000004,1,2,2,12,Disinterested
4,48,24171.2,5,5,5,55,Devoted
173,2,717.21,3,2,3,32,Infrequent
83,2,1272.4399999999998,3,2,4,32,Infrequent
5,1,244.41000000000003,5,1,1,51,New
192,4,2012.0,2,4,4,24,Unengaged
670,1,48.349999999999994,1,1,1,11,Disinterested
24,11,2298.33,4,5,4,45,Loyal
19,5,8756.64,5,4,5,54,Devoted
21,3,1095.5600000000002,5,3,3,53,Loyal
644,1,635.9000000000001,1,1,3,11,Disinterested
7,3,1001.59,5,3,3,53,Loyal
112,1,548.97,3,1,2,31,Infrequent
643,1,23.35,1,1,1,11,Disinterested
543,3,399.61999999999995,1,3,2,13,Unengaged
4,10,3289.6600000000003,5,5,5,55,Devoted
416,1,226.70000000000002,1,1,1,11,Disinterested
737,1,424.03,1,1,2,11,Disinterested
55,2,257.32,4,2,1,42,Loyal
593,1,292.2099999999999,1,1,2,11,Disinterested
521,4,376.70000000000005,1,4,2,14,Unengaged
166,2,689.82,3,2,3,32,Infrequent
292,5,5307.07,2,4,5,24,Unengaged
548,1,111.71,1,1,1,11,Disinterested
601,1,30.150000000000002,1,1,1,11,Disinterested
12,34,13182.19,5,5,5,55,Devoted
110,18,8880.47,3,5,5,35,Loyal
97,7,2237.12,3,4,4,34,Loyal
244,2,379.73,2,2,2,22,Disinterested
165,33,16644.010000000002,3,5,5,35,Loyal
44,8,2841.7200000000003,4,5,4,45,Loyal
37,6,1915.68,4,4,4,44,Loyal
68,17,8012.58,3,5,5,35,Loyal
26,2,281.84999999999997,4,2,1,42,Loyal
2,38,13304.11,5,5,5,55,Devoted
399,1,185.2,2,1,1,21,Disinterested
28,8,3048.38,4,5,5,45,Loyal
7,2,511.12,5,2,2,52,Loyal
478,1,223.86,1,1,1,11,Disinterested
55,6,4422.76,4,4,5,44,Loyal
